Organism,Compound Name,Chemical Formula,Mol. Wt.,SMILES,Common-Name,Object ID
PPUT160488,L-BETA-ASPARTYL-P,C4H6N1O7P1,211.068,C([C@H]([NH3+])C(=O)[O-])C(=O)OP([O-])(=O)[O-],L-aspartyl-4-phosphate,L-BETA-ASPARTYL-P
YARROWIA,L-BETA-ASPARTYL-P,C4H6N1O7P1,211.068,C([C@H]([NH3+])C(=O)[O-])C(=O)OP([O-])(=O)[O-],L-aspartyl-4-phosphate,L-BETA-ASPARTYL-P
YEAST,L-BETA-ASPARTYL-P,C4H6N1O7P1,211.068,C([C@H]([NH3+])C(=O)[O-])C(=O)OP([O-])(=O)[O-],L-aspartyl-4-phosphate,L-BETA-ASPARTYL-P
ECOLI,L-AZASERINE,C5H7N3O4,173.128,C(C(OC[C@@H](C(=O)[O-])[NH3+])=O)=[N+]=[N-],L-azaserine,L-AZASERINE
GCF_009937745,CPD-233,C6H15N2O2,147.197,C([NH3+])CC[C@@H](CC(=O)[O-])[NH3+],L-&beta;-lysine,CPD-233
GCF_009937745,L-CANALINE,C4H10N2O3,134.135,C(C[C@H]([NH3+])C(=O)[O-])ON,L-canaline,L-CANALINE
YARROWIA,L-CANALINE,C4H10N2O3,134.135,C(C[C@H]([NH3+])C(=O)[O-])ON,L-canaline,L-CANALINE
ECOLI,CANAVANINE,C5H13N4O3,177.183,C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+],L-canavanine,CANAVANINE
GCF_000014565,CANAVANINE,C5H13N4O3,177.183,C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+],L-canavanine,CANAVANINE
GCF_000046845,CANAVANINE,C5H13N4O3,177.183,C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+],L-canavanine,CANAVANINE
GCF_009937745,CANAVANINE,C5H13N4O3,177.183,C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+],L-canavanine,CANAVANINE
MED4,CANAVANINE,C5H13N4O3,177.183,C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+],L-canavanine,CANAVANINE
PPUT160488,CANAVANINE,C5H13N4O3,177.183,C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+],L-canavanine,CANAVANINE
YARROWIA,CANAVANINE,C5H13N4O3,177.183,C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+],L-canavanine,CANAVANINE
YEAST,CANAVANINE,C5H13N4O3,177.183,C(C[C@H]([NH3+])C(=O)[O-])ONC(N)=[NH2+],L-canavanine,CANAVANINE
ECOLI,CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,L-carnitine,CARNITINE
GCF_009937745,CARNITINE,C7H15N1O3,161.2,C([C@H](O)CC(=O)[O-])[N+](C)(C)C,L-carnitine,CARNITINE
MTBH37RV,CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,L-carnitine,CARNITINE
PPUT160488,CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,L-carnitine,CARNITINE
YARROWIA,CARNITINE,C7H15N1O3,161.2,C([C@H](O)CC(=O)[O-])[N+](C)(C)C,L-carnitine,CARNITINE
YEAST,CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,L-carnitine,CARNITINE
ECOLI,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
GCF_000014565,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
GCF_000046845,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
GCF_009937745,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
MED4,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
MTBH37RV,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
PPUT160488,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
YARROWIA,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
YEAST,L-CITRULLINE,C6H13N3O3,175.187,C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-],L-citrulline,L-CITRULLINE
ECOLI,CPD-2483,C3H7N2O2,103.1,C1(ONC(=O)[C@@H]([NH3+])1),L-cycloserine,CPD-2483
ECOLI,L-CYSTATHIONINE,C7H14N2O4S1,222.259,C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O,L-cystathionine,L-CYSTATHIONINE
GCF_000014565,L-CYSTATHIONINE,C7H14N2O4S1,222.259,C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O,L-cystathionine,L-CYSTATHIONINE
GCF_009937745,L-CYSTATHIONINE,C7H14N2O4S1,222.259,C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O,L-cystathionine,L-CYSTATHIONINE
MED4,L-CYSTATHIONINE,C7H14N2O4S1,222.259,C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O,L-cystathionine,L-CYSTATHIONINE
MTBH37RV,L-CYSTATHIONINE,C7H14N2O4S1,222.259,C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O,L-cystathionine,L-CYSTATHIONINE
PPUT160488,L-CYSTATHIONINE,C7H14N2O4S1,222.259,C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O,L-cystathionine,L-CYSTATHIONINE
YARROWIA,L-CYSTATHIONINE,C7H14N2O4S1,222.259,C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O,L-cystathionine,L-CYSTATHIONINE
YEAST,L-CYSTATHIONINE,C7H14N2O4S1,222.259,C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O,L-cystathionine,L-CYSTATHIONINE
ECOLI,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
GCF_000014565,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
GCF_000046845,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
GCF_009937745,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
MED4,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
MTBH37RV,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
PPUT160488,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
YARROWIA,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
YEAST,L-CYSTEATE,C3H6N1O5S1,168.144,C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-],L-cysteate,L-CYSTEATE
ECOLI,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
GCF_000014565,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
GCF_000046845,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
GCF_009937745,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
MED4,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
MTBH37RV,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
PPUT160488,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
YARROWIA,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
YEAST,CYS,C3H7N1O2S1,121.154,C(S)[C@@H](C(=O)[O-])[NH3+],L-cysteine,CYS
YARROWIA,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinyl-glycine,CYS-GLY
ECOLI,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinylglycine,CYS-GLY
GCF_000014565,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinylglycine,CYS-GLY
GCF_000046845,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinylglycine,CYS-GLY
GCF_009937745,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinylglycine,CYS-GLY
MED4,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinylglycine,CYS-GLY
MTBH37RV,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinylglycine,CYS-GLY
PPUT160488,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinylglycine,CYS-GLY
YEAST,CYS-GLY,C5H10N2O3S1,178.206,C(C([O-])=O)NC([C@H](CS)[NH3+])=O,L-cysteinylglycine,CYS-GLY
ECOLI,L-CYSTINE,C6H12N2O4S2,240.292,C(C([NH3+])C(=O)[O-])SSCC([NH3+])C([O-])=O,L-cystine,L-CYSTINE
GCF_000046845,CYSTINE,C6H12N2O4S2,240.292,C([C@@H](C(=O)[O-])[NH3+])SSC[C@@H](C([O-])=O)[NH3+],L-cystine,CYSTINE
GCF_009937745,CYSTINE,C6H12N2O4S2,240.292,C([C@@H](C(=O)[O-])[NH3+])SSC[C@@H](C([O-])=O)[NH3+],L-cystine,CYSTINE
YEAST,L-CYSTINE,C6H12N2O4S2,240.292,C(C([NH3+])C(=O)[O-])SSCC([NH3+])C([O-])=O,L-cystine,L-CYSTINE
GCF_000014565,L-Digitoxopyranose,C6H12O4,148.158,C[C@H]1([C@H](O)[C@H](O)CC(O)O1),L-digitoxopyranose,L-Digitoxopyranose
GCF_000046845,L-Digitoxopyranose,C6H12O4,148.158,C[C@H]1([C@H](O)[C@H](O)CC(O)O1),L-digitoxopyranose,L-Digitoxopyranose
GCF_009937745,L-Digitoxopyranose,C6H12O4,148.158,C[C@H]1([C@H](O)[C@H](O)CC(O)O1),L-digitoxopyranose,L-Digitoxopyranose
ECOLI,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
GCF_000014565,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
GCF_000046845,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
GCF_009937745,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
MED4,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
MTBH37RV,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
PPUT160488,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
YARROWIA,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
YEAST,CPD-11914,C6H12O4,148.158,C[C@H](O)[C@H](O)[C@H](O)CC=O,L-digitoxose,CPD-11914
MED4,CPDQT-340,C7H15N1O2S1,177.261,CSCCCC[C@H]([NH3+])C(=O)[O-],L-dihomomethionine,CPDQT-340
GCF_009937745,CPD-17531,C9H15N1O4,201.222,C([C@@H]([NH3+])C[C@@H]2(CC[C@@H](O)[C@@H]1(O[C@@H]12)))([O-])=O,L-dihydroanticapsin,CPD-17531
ECOLI,CPD0-1557,C9H13N1O2,167.207,C(=O)(O)C(N)CC1(\C=C/C\C=C/1),L-dihydrophenylalanine,CPD0-1557
ECOLI,DITHIOTHREITOL,C4H10O2S2,154.242,C(S)[C@H](O)[C@@H](O)CS,L-dithiothreitol,DITHIOTHREITOL
ECOLI,CPD-3740,C7H14N2O4S2,254.319,C([C@@H](C(=O)[O-])[NH3+])SCSC[C@@H](C(=O)[O-])[NH3+],L-djenkolate,CPD-3740
GCF_009937745,CPD-3740,C7H14N2O4S2,254.319,C([C@@H](C(=O)[O-])[NH3+])SCSC[C@@H](C(=O)[O-])[NH3+],L-djenkolate,CPD-3740
MED4,CPD-3740,C7H14N2O4S2,254.319,C([C@@H](C(=O)[O-])[NH3+])SCSC[C@@H](C(=O)[O-])[NH3+],L-djenkolate,CPD-3740
PPUT160488,CPD-3740,C7H14N2O4S2,254.319,C([C@@H](C(=O)[O-])[NH3+])SCSC[C@@H](C(=O)[O-])[NH3+],L-djenkolate,CPD-3740
ECOLI,L-DIHYDROXY-PHENYLALANINE,C9H11N1O4,197.19,C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-],L-dopa,L-DIHYDROXY-PHENYLALANINE
MTBH37RV,L-DIHYDROXY-PHENYLALANINE,C9H11N1O4,197.19,C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-],L-dopa,L-DIHYDROXY-PHENYLALANINE
PPUT160488,L-DIHYDROXY-PHENYLALANINE,C9H11N1O4,197.19,C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-],L-dopa,L-DIHYDROXY-PHENYLALANINE
YARROWIA,L-DIHYDROXY-PHENYLALANINE,C9H11N1O4,197.19,C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-],L-dopa,L-DIHYDROXY-PHENYLALANINE
ECOLI,CPD-8855,C9H11N1O3,181.191,C(=O)([O-])[C@H]([C@@H](C1(\C=C/C=C\C=1))O)[NH3+],L-<i>erythro</i>-3-phenylserine,CPD-8855
ECOLI,CPD-14202,C9H13N5O3,239.233,CC(O)C(O)C1(\CNC2(/N=C(N)\NC(C(/N=1)=2)=O)),"L-<i>erythro</i>-7,8-dihydrobiopterin",CPD-14202
MTBH37RV,CPD-14202,C9H13N5O3,239.233,CC(O)C(O)C1(\CNC2(/N=C(N)\NC(C(/N=1)=2)=O)),"L-<i>erythro</i>-7,8-dihydrobiopterin",CPD-14202
PPUT160488,CPD-14202,C9H13N5O3,239.233,CC(O)C(O)C1(\CNC2(/N=C(N)\NC(C(/N=1)=2)=O)),"L-<i>erythro</i>-7,8-dihydrobiopterin",CPD-14202
YEAST,CPD-14202,C9H13N5O3,239.233,CC(O)C(O)C1(\CNC2(/N=C(N)\NC(C(/N=1)=2)=O)),"L-<i>erythro</i>-7,8-dihydrobiopterin",CPD-14202
ECOLI,ETHIONINE,C6H13N1O2S1,163.234,CCSCCC([NH3+])C(=O)[O-],L-ethionine,ETHIONINE
ECOLI,L-Fructofuranose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructofuranose,L-Fructofuranose
GCF_000014565,L-Fructofuranose,C6H12O6,180.157,C(O)[C@@H]1(OC(O)(CO)[C@H](O)[C@@H](O)1),L-fructofuranose,L-Fructofuranose
GCF_000046845,L-Fructofuranose,C6H12O6,180.157,C(O)[C@@H]1(OC(O)(CO)[C@H](O)[C@@H](O)1),L-fructofuranose,L-Fructofuranose
GCF_009937745,L-Fructofuranose,C6H12O6,180.157,C(O)[C@@H]1(OC(O)(CO)[C@H](O)[C@@H](O)1),L-fructofuranose,L-Fructofuranose
MTBH37RV,L-Fructofuranose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructofuranose,L-Fructofuranose
PPUT160488,L-Fructofuranose,C6H12O6,180.157,C(O)[C@@H]1(OC(O)(CO)[C@H](O)[C@@H](O)1),L-fructofuranose,L-Fructofuranose
YARROWIA,L-Fructofuranose,C6H12O6,180.157,C(O)[C@@H]1(OC(O)(CO)[C@H](O)[C@@H](O)1),L-fructofuranose,L-Fructofuranose
YEAST,L-Fructofuranose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructofuranose,L-Fructofuranose
ECOLI,L-Fructopyranose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructopyranose,L-Fructopyranose
GCF_000014565,L-Fructopyranose,C6H12O6,180.157,C(O)C1(O)(OC[C@H](O)[C@H](O)[C@@H](O)1),L-fructopyranose,L-Fructopyranose
GCF_000046845,L-Fructopyranose,C6H12O6,180.157,C(O)C1(O)(OC[C@H](O)[C@H](O)[C@@H](O)1),L-fructopyranose,L-Fructopyranose
GCF_009937745,L-Fructopyranose,C6H12O6,180.157,C(O)C1(O)(OC[C@H](O)[C@H](O)[C@@H](O)1),L-fructopyranose,L-Fructopyranose
MTBH37RV,L-Fructopyranose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructopyranose,L-Fructopyranose
PPUT160488,L-Fructopyranose,C6H12O6,180.157,C(O)C1(O)(OC[C@H](O)[C@H](O)[C@@H](O)1),L-fructopyranose,L-Fructopyranose
YARROWIA,L-Fructopyranose,C6H12O6,180.157,C(O)C1(O)(OC[C@H](O)[C@H](O)[C@@H](O)1),L-fructopyranose,L-Fructopyranose
YEAST,L-Fructopyranose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructopyranose,L-Fructopyranose
ECOLI,L-Fructose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructose,L-Fructose
GCF_000014565,L-Fructose,C6H12O6,180.157,C(O)[C@H](O)[C@@H]([C@H](C(CO)=O)O)O,L-fructose,L-Fructose
GCF_000046845,L-Fructose,C6H12O6,180.157,C(O)[C@H](O)[C@@H]([C@H](C(CO)=O)O)O,L-fructose,L-Fructose
GCF_009937745,L-Fructose,C6H12O6,180.157,C(O)[C@H](O)[C@@H]([C@H](C(CO)=O)O)O,L-fructose,L-Fructose
MTBH37RV,L-Fructose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructose,L-Fructose
PPUT160488,L-Fructose,C6H12O6,180.157,C(O)[C@H](O)[C@@H]([C@H](C(CO)=O)O)O,L-fructose,L-Fructose
YARROWIA,L-Fructose,C6H12O6,180.157,C(O)[C@H](O)[C@@H]([C@H](C(CO)=O)O)O,L-fructose,L-Fructose
YEAST,L-Fructose,C6H12O6,180.157,C(O)C(=O)C(O)C(O)C(O)CO,L-fructose,L-Fructose
PPUT160488,CPD-33,C6H11O6,179.149,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-],L-fuconate,CPD-33
ECOLI,L-Fucopyranoses,C6H12O5,164.158,C(O)C1(C(O)C(O)C(O)C(O)O1),L-fucopyranose,L-Fucopyranoses
GCF_000014565,L-Fucopyranoses,C6H12O5,164.158,C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O),L-fucopyranose,L-Fucopyranoses
GCF_000046845,L-Fucopyranoses,C6H12O5,164.158,C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O),L-fucopyranose,L-Fucopyranoses
GCF_009937745,L-Fucopyranoses,C6H12O5,164.158,C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O),L-fucopyranose,L-Fucopyranoses
MED4,L-Fucopyranoses,C6H12O5,164.158,C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O),L-fucopyranose,L-Fucopyranoses
MTBH37RV,L-Fucopyranoses,C6H12O5,164.158,C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O),L-fucopyranose,L-Fucopyranoses
PPUT160488,L-Fucopyranoses,C6H12O5,164.158,C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O),L-fucopyranose,L-Fucopyranoses
YARROWIA,L-Fucopyranoses,C6H12O5,164.158,C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O),L-fucopyranose,L-Fucopyranoses
YEAST,L-Fucopyranoses,C6H12O5,164.158,C[C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O),L-fucopyranose,L-Fucopyranoses
ECOLI,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
GCF_000014565,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
GCF_000046845,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
GCF_009937745,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
MED4,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
MTBH37RV,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
PPUT160488,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
YARROWIA,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
YEAST,L-fucoses,C6H12O5,164.158,C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O,L-fucose,L-fucoses
ECOLI,L-FUCULOSE,C6H12O5,164.158,C[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO,L-fuculose,L-FUCULOSE
ECOLI,FUCULOSE-1P,C6H11O8P1,242.122,C(O)C1(OC(OP([O-])(=O)[O-])C(O)C(O)C(O)1),L-fuculose 1-phosphate,FUCULOSE-1P
MTBH37RV,FUCULOSE-1P,C6H11O8P1,242.122,C(O)C1(OC(OP([O-])(=O)[O-])C(O)C(O)C(O)1),L-fuculose 1-phosphate,FUCULOSE-1P
ECOLI,CPD0-1083,C6H11O7,195.149,C([C@@H]([C@H]([C@H]([C@@H](C([O-])=O)O)O)O)O)O,L-galactonate,CPD0-1083
ECOLI,CPD-330,C6H10O6,178.141,C(O)[C@H](O)[C@@H]1([C@@H](O)[C@H](O)C(=O)O1),"L-galactono-1,4-lactone",CPD-330
ECOLI,CPD-17157,C6H10O6,178.141,C(O)[C@H]1([C@@H](O)[C@@H](O)[C@H](O)C(=O)O1),"L-galactono-1,5-lactone",CPD-17157
ECOLI,L-Galactopyranose,C6H12O6,180.157,C(O)C1(C(O)C(O)C(O)C(O)O1),L-galactopyranose,L-Galactopyranose
GCF_000014565,L-Galactopyranose,C6H12O6,180.157,C([C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O))O,L-galactopyranose,L-Galactopyranose
GCF_000046845,L-Galactopyranose,C6H12O6,180.157,C([C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O))O,L-galactopyranose,L-Galactopyranose
GCF_009937745,L-Galactopyranose,C6H12O6,180.157,C([C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O))O,L-galactopyranose,L-Galactopyranose
MED4,L-Galactopyranose,C6H12O6,180.157,C([C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O))O,L-galactopyranose,L-Galactopyranose
MTBH37RV,L-Galactopyranose,C6H12O6,180.157,C(O)C1(C(O)C(O)C(O)C(O)O1),L-galactopyranose,L-Galactopyranose
PPUT160488,L-Galactopyranose,C6H12O6,180.157,C([C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O))O,L-galactopyranose,L-Galactopyranose
YARROWIA,L-Galactopyranose,C6H12O6,180.157,C([C@@H]1(OC([C@H]([C@@H]([C@@H]1O)O)O)O))O,L-galactopyranose,L-Galactopyranose
YEAST,L-Galactopyranose,C6H12O6,180.157,C(O)C1(C(O)C(O)C(O)C(O)O1),L-galactopyranose,L-Galactopyranose
ECOLI,L-glucopyranose,C6H12O6,180.157,C(O)[C@@H]1(OC(O)[C@@H](O)[C@H](O)[C@@H](O)1),L-glucopyranose,L-glucopyranose
MTBH37RV,L-glucopyranose,C6H12O6,180.157,C(O)[C@@H]1(OC(O)[C@@H](O)[C@H](O)[C@@H](O)1),L-glucopyranose,L-glucopyranose
YEAST,L-glucopyranose,C6H12O6,180.157,C(O)[C@@H]1(OC(O)[C@@H](O)[C@H](O)[C@@H](O)1),L-glucopyranose,L-glucopyranose
ECOLI,L-glucose,C6H12O6,180.157,C(=O)[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O,L-glucose,L-glucose
MTBH37RV,L-glucose,C6H12O6,180.157,C(=O)[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O,L-glucose,L-glucose
YEAST,L-glucose,C6H12O6,180.157,C(=O)[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O,L-glucose,L-glucose
ECOLI,GLT,C5H8N1O4,146.122,C(CCC(C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
GCF_000014565,GLT,C5H8N1O4,146.122,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
GCF_000046845,GLT,C5H8N1O4,146.122,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
GCF_009937745,GLT,C5H8N1O4,146.122,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
MED4,GLT,C5H8N1O4,146.122,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
MTBH37RV,GLT,C5H8N1O4,146.122,C(CCC(C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
PPUT160488,GLT,C5H8N1O4,146.122,C(CCC(C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
YARROWIA,GLT,C5H8N1O4,146.122,C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
YEAST,GLT,C5H8N1O4,146.122,C(CCC(C(=O)[O-])[NH3+])([O-])=O,L-glutamate,GLT
ECOLI,L-GLUTAMATE_GAMMA-SEMIALDEHYDE,C5H9N1O3,131.131,C(C[C@H]([NH3+])C([O-])=O)C=O,L-glutamate 5-semialdehyde,L-GLUTAMATE_GAMMA-SEMIALDEHYDE
